PERMNO,date,RET
93436,20141205,-0.020019
93436,20141208,-0.041795
93436,20141209,0.011803
93436,20141210,-0.032505
93436,20141211,-0.004575
93436,20141212,-0.009000
93436,20141215,-0.014300
93436,20141216,-0.030533
93436,20141217,0.040493
93436,20141218,0.060441
93436,20141219,0.004719
93436,20141222,0.015094
93436,20141223,-0.007323
93436,20141224,0.005838
93436,20141226,0.025016
93436,20141229,-0.009262
93436,20141230,-0.015418
93436,20141231,0.000810
93436,20150102,-0.013938
93436,20150105,-0.042041
93436,20150106,0.005664
93436,20150107,-0.001562
93436,20150108,-0.001588
93436,20150109,-0.018778
93436,20150112,-0.021533
93436,20150113,0.010088
93436,20150114,-0.056597
93436,20150115,-0.004256
93436,20150116,0.006254
93436,20150120,-0.005905
93436,20150121,0.024176
93436,20150122,0.025691
93436,20150123,-0.001637
93436,20150126,0.026132
93436,20150127,-0.002760
93436,20150128,-0.032090
93436,20150129,0.029242
93436,20150130,-0.007797
93436,20150202,0.036051
93436,20150203,0.035176
93436,20150204,0.000870
93436,20150205,0.011165
93436,20150206,-0.016426
93436,20150209,0.000552
93436,20150210,-0.005472
93436,20150211,-0.016136
93436,20150212,-0.046617
93436,20150213,0.004387
93436,20150217,0.002846
93436,20150218,0.000538
93436,20150219,0.035435
93436,20150220,0.025531
93436,20150223,-0.045023
93436,20150224,-0.015555
93436,20150225,-0.001715
93436,20150226,0.016834
93436,20150227,-0.018582
93436,20150302,-0.029581
93436,20150303,0.011326
93436,20150304,0.014407
93436,20150305,-0.008916
93436,20150306,-0.033644
93436,20150309,-0.015473
93436,20150310,-0.002934
93436,20150311,0.017970
93436,20150312,-0.013781
93436,20150313,-0.012509
93436,20150316,0.037206
93436,20150317,-0.004957
93436,20150318,0.030709
93436,20150319,-0.025211
93436,20150320,0.012420
93436,20150323,0.007825
93436,20150324,0.010469
93436,20150325,-0.036784
93436,20150326,-0.020046
93436,20150327,-0.028387
93436,20150330,0.030108
93436,20150331,-0.009445
93436,20150401,-0.006251
93436,20150402,0.018178
93436,20150406,0.063351
93436,20150407,0.000739
93436,20150408,0.021747
93436,20150409,0.011653
93436,20150410,0.003855
93436,20150413,-0.005311
93436,20150414,-0.011059
93436,20150415,0.001783
93436,20150416,-0.005437
93436,20150417,0.000435
93436,20150420,-0.007350
93436,20150421,0.020169
93436,20150422,0.047896
93436,20150423,-0.003828
93436,20150424,-0.000801
93436,20150427,0.060089
93436,20150428,-0.004621
93436,20150429,0.008547
93436,20150430,-0.027533
93436,20150501,-0.000088
93436,20150504,0.019820
93436,20150505,0.010585
93436,20150506,-0.010818
93436,20150507,0.027644
93436,20150508,-0.000802
93436,20150511,0.012172
93436,20150512,0.021922
93436,20150513,-0.006374
93436,20150514,0.003783
93436,20150515,0.019418
93436,20150518,-0.000362
93436,20150519,-0.006472
93436,20150520,-0.011289
93436,20150521,0.005197
93436,20150522,0.008591
93436,20150526,-0.001110
93436,20150527,-0.000101
93436,20150528,0.016247
93436,20150529,-0.002585
93436,20150601,-0.005383
93436,20150602,-0.004410
93436,20150603,0.002577
93436,20150604,-0.012330
93436,20150605,0.013094
93436,20150608,0.028699
93436,20150609,-0.001132
93436,20150610,-0.020703
93436,20150611,0.002832
93436,20150612,-0.002864
93436,20150615,-0.001237
93436,20150616,0.010943
93436,20150617,0.028801
93436,20150618,0.005683
93436,20150619,0.002367
93436,20150622,-0.010362
93436,20150623,0.030332
93436,20150624,-0.009340
93436,20150625,0.013652
93436,20150626,-0.006325
93436,20150629,-0.018982
93436,20150630,0.023815
93436,20150701,0.003318
93436,20150702,0.040386
93436,20150706,-0.001071
93436,20150707,-0.042328
93436,20150708,-0.048231
93436,20150709,0.011610
93436,20150710,0.004769
93436,20150713,0.011615
93436,20150714,0.013312
93436,20150715,-0.009448
93436,20150716,0.013453
93436,20150717,0.029924
93436,20150720,0.027671
93436,20150721,-0.054879
93436,20150722,0.004123
93436,20150723,-0.002501
93436,20150724,-0.006699
93436,20150727,-0.046720
93436,20150728,0.046678
93436,20150729,-0.003776
93436,20150730,0.011258
93436,20150731,-0.002399
93436,20150803,-0.023145
93436,20150804,0.024193
93436,20150805,0.014458
93436,20150806,-0.088846
93436,20150807,-0.014708
93436,20150810,-0.005649
93436,20150811,-0.015634
93436,20150812,0.003370
93436,20150813,0.018222
93436,20150814,0.002639
93436,20150817,0.048694
93436,20150818,0.022471
93436,20150819,-0.020980
93436,20150820,-0.051205
93436,20150821,-0.047114
93436,20150824,-0.051567
93436,20150825,0.005300
93436,20150826,0.021861
93436,20150827,0.080724
93436,20150828,0.022593
93436,20150831,0.002334
93436,20150901,-0.041877
93436,20150902,0.037967
93436,20150903,-0.008559
93436,20150904,-0.014823
93436,20150908,0.025793
93436,20150909,0.002982
93436,20150910,-0.001728
93436,20150911,0.007083
93436,20150914,0.011789
93436,20150915,0.001501
93436,20150916,0.034231
93436,20150917,-0.000686
93436,20150918,-0.005533
93436,20150921,0.013737
93436,20150922,-0.012339
93436,20150923,0.000460
93436,20150924,0.007891
93436,20150925,-0.023601
93436,20150928,-0.033008
93436,20150929,-0.007165
93436,20150930,0.007095
93436,20151001,-0.034299
93436,20151002,0.032058
93436,20151005,-0.005736
93436,20151006,-0.019053
93436,20151007,-0.039344
93436,20151008,-0.022590
93436,20151009,-0.026597
93436,20151012,-0.023155
93436,20151013,0.017024
93436,20151014,-0.010810
93436,20151015,0.020426
93436,20151016,0.025756
93436,20151019,0.004802
93436,20151020,-0.066068
93436,20151021,-0.013801
93436,20151022,0.007759
93436,20151023,-0.012422
93436,20151026,0.029509
93436,20151027,-0.022810
93436,20151028,0.012408
93436,20151029,-0.006245
93436,20151030,-0.022209
93436,20151102,0.033151
93436,20151103,-0.025445
93436,20151104,0.111735
93436,20151105,0.000604
93436,20151106,0.002546
93436,20151109,-0.030255
93436,20151110,-0.039187
93436,20151111,0.011917
93436,20151112,-0.028026
93436,20151113,-0.027003
93436,20151116,0.034365
93436,20151117,-0.001446
93436,20151118,0.033037
93436,20151119,0.003302
93436,20151120,-0.008070
93436,20151123,-0.010272
93436,20151124,0.002296
93436,20151125,0.052188
93436,20151127,0.008579
93436,20151130,-0.005829
93436,20151201,0.030096
93436,20151202,-0.021923
93436,20151203,0.003104
93436,20151204,-0.010012
93436,20151207,0.003255
93436,20151208,-0.019080
93436,20151209,-0.009704
93436,20151210,0.011358
93436,20151211,-0.044259
93436,20151214,0.007188
93436,20151215,0.011483
93436,20151216,0.060699
93436,20151217,-0.004776
93436,20151218,-0.012554
93436,20151221,0.009112
93436,20151222,-0.011223
93436,20151223,-0.001087
93436,20151224,0.003788
93436,20151228,-0.007026
93436,20151229,0.035990
93436,20151230,0.003794
93436,20151231,0.008064
93436,20160104,-0.069164
93436,20160105,0.000089
93436,20160106,-0.019648
93436,20160107,-0.015477
93436,20160108,-0.021563
93436,20160111,-0.014929
93436,20160112,0.010200
93436,20160113,-0.046007
93436,20160114,0.029305
93436,20160115,-0.005772
93436,20160119,-0.001317
93436,20160120,-0.029406
93436,20160121,0.006392
93436,20160122,0.012902
93436,20160125,-0.030462
93436,20160126,-0.014360
93436,20160127,-0.028363
93436,20160128,0.008667
93436,20160129,0.007907
93436,20160201,0.030021
93436,20160202,-0.071900
93436,20160203,-0.050881
93436,20160204,0.010664
93436,20160205,-0.072606
93436,20160208,-0.089852
93436,20160209,0.001757
93436,20160210,-0.030894
93436,20160211,0.047331
93436,20160212,0.003788
93436,20160216,0.027344
93436,20160217,0.087066
93436,20160218,-0.011323
93436,20160219,-0.001139
93436,20160222,0.066995
93436,20160223,-0.002982
93436,20160224,0.010101
93436,20160225,0.047095
93436,20160226,0.015526
93436,20160229,0.008353
93436,20160301,-0.029073
93436,20160302,0.010679
93436,20160303,0.039291
93436,20160304,0.027077
93436,20160307,0.021140
93436,20160308,-0.013103
93436,20160309,0.030207
93436,20160310,-0.016961
93436,20160311,0.011307
93436,20160314,0.036867
93436,20160315,0.014827
93436,20160316,0.016442
93436,20160317,0.020051
93436,20160318,0.028094
93436,20160321,0.023975
93436,20160322,-0.017120
93436,20160323,-0.049778
93436,20160324,0.023228
93436,20160328,0.011021
93436,20160329,-0.000565
93436,20160330,-0.014079
93436,20160331,0.012693
93436,20160401,0.034034
93436,20160404,0.039564
93436,20160405,0.034333
93436,20160406,0.038948
93436,20160407,-0.030970
93436,20160408,-0.027722
93436,20160411,-0.000600
93436,20160412,-0.008403
93436,20160413,0.027076
93436,20160414,-0.010490
93436,20160415,0.010522
93436,20160418,-0.002475
93436,20160419,-0.025642
93436,20160420,0.010511
93436,20160421,-0.006721
93436,20160422,0.021990
93436,20160425,-0.007606
93436,20160426,0.007624
93436,20160427,-0.008946
93436,20160428,-0.014952
93436,20160429,-0.028057
93436,20160502,0.004320
93436,20160503,-0.039206
93436,20160504,-0.042011
93436,20160505,-0.049560
93436,20160506,0.016073
93436,20160509,-0.027963
93436,20160510,-0.001101
93436,20160511,0.001294
93436,20160512,-0.008040
93436,20160513,0.001592
93436,20160516,0.003275
93436,20160517,-0.017428
93436,20160518,0.031809
93436,20160519,0.019132
93436,20160520,0.023558
93436,20160523,-0.018431
93436,20160524,0.007816
93436,20160525,0.007664
93436,20160526,0.025230
93436,20160527,-0.009240
93436,20160531,0.000852
93436,20160601,-0.016440
93436,20160602,-0.002733
93436,20160603,0.000137
93436,20160606,0.007717
93436,20160607,0.052837
93436,20160608,0.013687
93436,20160609,-0.026155
93436,20160610,-0.046085
93436,20160613,-0.004205
93436,20160614,-0.013357
93436,20160615,0.012747
93436,20160616,0.001056
93436,20160617,-0.011288
93436,20160620,0.019631
93436,20160621,-0.000410
93436,20160622,-0.104503
93436,20160623,-0.001322
93436,20160624,-0.016548
93436,20160627,0.027958
93436,20160628,0.016318
93436,20160629,0.041627
93436,20160630,0.009943
93436,20160701,0.019879
93436,20160705,-0.011640
93436,20160706,0.002150
93436,20160707,0.006995
93436,20160708,0.003890
93436,20160711,0.036904
93436,20160712,-0.000578
93436,20160713,-0.009437
93436,20160714,-0.004494
93436,20160715,-0.005101
93436,20160718,0.026543
93436,20160719,-0.004376
93436,20160720,0.013762
93436,20160721,-0.034419
93436,20160722,0.008027
93436,20160725,0.034822
93436,20160726,-0.002174
93436,20160727,-0.004444
93436,20160728,0.009278
93436,20160729,0.018126
93436,20160801,-0.020359
93436,20160802,-0.012217
93436,20160803,-0.006206
93436,20160804,0.021347
93436,20160805,-0.002515
93436,20160808,-0.016824
93436,20160809,0.012911
93436,20160810,-0.014973
93436,20160811,-0.003279
93436,20160812,0.003112
93436,20160815,-0.000089
93436,20160816,-0.008777
93436,20160817,-0.001655
93436,20160818,0.001209
93436,20160819,0.006666
93436,20160822,-0.009200
93436,20160823,0.008568
93436,20160824,-0.009874
93436,20160825,-0.007457
93436,20160826,-0.004390
93436,20160829,-0.021774
93436,20160830,-0.017937
93436,20160831,0.003170
93436,20160901,-0.053016
93436,20160902,-0.014893
93436,20160906,0.025533
93436,20160907,-0.005522
93436,20160908,-0.021566
93436,20160909,-0.014643
93436,20160912,0.019695
93436,20160913,-0.011346
93436,20160914,0.001836
93436,20160915,0.020416
93436,20160916,0.024848
93436,20160919,0.004576
93436,20160920,-0.008239
93436,20160921,0.002834
93436,20160922,0.005896
93436,20160923,0.004941
93436,20160926,0.007424
93436,20160927,-0.015216
93436,20160928,0.002235
93436,20160929,-0.027003
93436,20160930,0.016592
93436,20161003,0.047395
93436,20161004,-0.010716
93436,20161005,-0.013954
93436,20161006,-0.035786
93436,20161007,-0.021841
93436,20161010,0.022074
93436,20161011,-0.004230
93436,20161012,0.007046
93436,20161013,-0.006302
93436,20161014,-0.018628
93436,20161017,-0.012976
93436,20161018,0.026500
93436,20161019,0.022401
93436,20161020,-0.021910
93436,20161021,0.004972
93436,20161024,0.013344
93436,20161025,-0.002071
93436,20161026,-0.000494
93436,20161027,0.008752
93436,20161028,-0.019803
93436,20161031,-0.011202
93436,20161101,-0.035098
93436,20161102,-0.014519
93436,20161103,-0.003191
93436,20161104,0.016754
93436,20161107,0.013906
93436,20161108,0.008954
93436,20161109,-0.025033
93436,20161110,-0.024782
93436,20161111,0.017319
93436,20161114,-0.037707
93436,20161115,0.012786
93436,20161116,0.000871
93436,20161117,0.025716
93436,20161118,-0.019294
93436,20161121,-0.002702
93436,20161122,0.036039
93436,20161123,0.010305
93436,20161125,0.018173
93436,20161128,-0.002695
93436,20161129,-0.033398
93436,20161130,-0.000897
93436,20161201,-0.039704
93436,20161202,-0.002254
93436,20161205,0.029371
93436,20161206,-0.005086
93436,20161207,0.039279
93436,20161208,-0.004453
93436,20161209,-0.000572
93436,20161212,0.001301
93436,20161213,0.029725
93436,20161214,0.002725
93436,20161215,-0.005587
93436,20161216,0.024851
93436,20161219,0.001185
93436,20161220,0.029892
93436,20161221,-0.005221
93436,20161222,0.003611
93436,20161223,0.023459
93436,20161227,0.029015
93436,20161228,0.000957
93436,20161229,-0.023027
93436,20161230,-0.004611
93436,20170103,0.015443
93436,20170104,0.046085
93436,20170105,-0.001057
93436,20170106,0.009967
93436,20170109,0.009912
93436,20170110,-0.006097
93436,20170111,-0.000609
93436,20170112,-0.000609
93436,20170113,0.035542
93436,20170117,-0.009127
93436,20170118,0.011801
93436,20170119,0.022655
93436,20170120,0.003979
93436,20170123,0.017121
93436,20170124,0.022859
93436,20170125,-0.000550
93436,20170126,-0.007702
93436,20170127,0.001743
93436,20170130,-0.009172
93436,20170131,0.005187
93436,20170201,-0.010678
93436,20170202,0.009268
93436,20170203,-0.000875
93436,20170206,0.025624
93436,20170207,-0.001125
93436,20170208,0.017865
93436,20170209,0.027167
93436,20170210,0.000111
93436,20170213,0.042232
93436,20170214,0.001354
93436,20170215,-0.004342
93436,20170216,-0.038640
93436,20170217,0.012196
93436,20170221,0.018955
93436,20170222,-0.013988
93436,20170223,-0.064056
93436,20170224,0.003945
93436,20170227,-0.041907
93436,20170228,0.015270
93436,20170301,0.000120
93436,20170302,0.001840
93436,20170303,0.004352
93436,20170306,-0.001431
93436,20170307,-0.010430
93436,20170308,-0.006919
93436,20170309,-0.007980
93436,20170310,-0.004941
93436,20170313,0.010177
93436,20170314,0.048056
93436,20170315,-0.008798
93436,20170316,0.024714
93436,20170317,-0.002099
93436,20170320,0.001606
93436,20170321,-0.042914
93436,20170322,0.017273
93436,20170323,-0.000902
93436,20170324,0.032891
93436,20170327,0.026828
93436,20170328,0.026756
93436,20170329,-0.000252
93436,20170330,0.001947
93436,20170331,0.001367
93436,20170403,0.072655
93436,20170404,0.017352
93436,20170405,-0.028647
93436,20170406,0.012542
93436,20170407,0.012856
93436,20170410,0.032558
93436,20170411,-0.011780
93436,20170412,-0.038450
93436,20170413,0.024121
93436,20170417,-0.008421
93436,20170418,-0.003948
93436,20170419,0.017552
93436,20170420,-0.009852
93436,20170421,0.010215
93436,20170424,0.007952
93436,20170425,0.018700
93436,20170426,-0.011536
93436,20170427,-0.004965
93436,20170428,0.017626
93436,20170501,0.027892
93436,20170502,-0.012204
93436,20170503,-0.024679
93436,20170504,-0.050029
93436,20170505,0.043627
93436,20170508,-0.003762
93436,20170509,0.045802
93436,20170510,0.012326
93436,20170511,-0.006519
93436,20170512,0.005292
93436,20170515,-0.027493
93436,20170516,0.003577
93436,20170517,-0.034384
93436,20170518,0.022704
93436,20170519,-0.007123
93436,20170522,-0.001544
93436,20170523,-0.020912
93436,20170524,0.020931
93436,20170525,0.021307
93436,20170526,0.026229
93436,20170530,0.030633
93436,20170531,0.017637
93436,20170601,-0.001877
93436,20170602,-0.001528
93436,20170605,0.021980
93436,20170606,0.015922
93436,20170607,0.019272
93436,20170608,0.028778
93436,20170609,-0.034270
93436,20170612,0.004730
93436,20170613,0.047185
93436,20170614,0.012528
93436,20170615,-0.013976
93436,20170616,-0.010497
93436,20170619,-0.004308
93436,20170620,0.006598
93436,20170621,0.011176
93436,20170622,0.016498
93436,20170623,0.002196
93436,20170626,-0.015543
93436,20170627,-0.040054
93436,20170628,0.024478
93436,20170629,-0.028257
93436,20170630,0.002384
93436,20170703,-0.024861
93436,20170705,-0.072401
93436,20170706,-0.055826
93436,20170707,0.014215
93436,20170710,0.009035
93436,20170711,0.035343
93436,20170712,0.007029
93436,20170713,-0.018542
93436,20170714,0.013512
93436,20170717,-0.025047
93436,20170718,0.027130
93436,20170719,-0.009079
93436,20170720,0.014327
93436,20170721,-0.004607
93436,20170724,0.042996
93436,20170725,-0.008525
93436,20170726,0.012515
93436,20170727,-0.027308
93436,20170728,0.001824
93436,20170731,-0.034620
93436,20170801,-0.012057
93436,20170802,0.019777
93436,20170803,0.065053
93436,20170804,0.028292
93436,20170807,-0.004875
93436,20170808,0.028296
93436,20170809,-0.004627
93436,20170810,-0.022364
93436,20170811,0.006950
93436,20170814,0.016570
93436,20170815,-0.004041
93436,20170816,0.001601
93436,20170817,-0.030283
93436,20170818,-0.012673
93436,20170821,-0.027629
93436,20170822,0.010330
93436,20170823,0.033455
93436,20170824,0.000454
93436,20170825,-0.013827
93436,20170828,-0.006867
93436,20170829,0.004918
93436,20170830,0.016755
93436,20170831,0.007701
93436,20170901,-0.001405
93436,20170905,-0.016348
93436,20170906,-0.014474
93436,20170907,0.017647
93436,20170908,-0.020564
93436,20170911,0.059086
93436,20170912,-0.002585
93436,20170913,0.009593
93436,20170914,0.031155
93436,20170915,0.005746
93436,20170918,0.013665
93436,20170919,-0.025714
93436,20170920,-0.003172
93436,20170921,-0.019871
93436,20170922,-0.041994
93436,20170925,-0.017374
93436,20170926,0.000754
93436,20170927,-0.012397
93436,20170928,-0.004018
93436,20170929,0.004417
93436,20171002,0.001261
93436,20171003,0.019354
93436,20171004,0.019733
93436,20171005,0.000901
93436,20171006,0.004362
93436,20171009,-0.039061
93436,20171010,0.036887
93436,20171011,-0.002784
93436,20171012,0.003046
93436,20171013,-0.000309
93436,20171016,-0.013978
93436,20171017,0.014689
93436,20171018,0.010963
93436,20171019,-0.021799
93436,20171020,-0.019073
93436,20171023,-0.023414
93436,20171024,0.000950
93436,20171025,-0.034090
93436,20171026,0.001013
93436,20171027,-0.016249
93436,20171030,-0.002462
93436,20171031,0.035772
93436,20171101,-0.031521
93436,20171102,-0.067958
93436,20171103,0.022823
93436,20171106,-0.010814
93436,20171107,0.010800
93436,20171108,-0.005424
93436,20171109,-0.004599
93436,20171110,0.000000
93436,20171113,0.040958
93436,20171114,-0.021243
93436,20171115,0.008422
93436,20171116,0.003855
93436,20171117,0.008160
93436,20171120,-0.020029
93436,20171121,0.029377
93436,20171122,-0.016393
93436,20171124,0.009437
93436,20171127,0.003993
93436,20171128,0.002336
93436,20171129,-0.031523
93436,20171130,0.004260
93436,20171201,-0.007512
93436,20171204,-0.004339
93436,20171205,-0.004915
93436,20171206,0.031478
93436,20171207,-0.006448
93436,20171208,0.012498
93436,20171211,0.043728
93436,20171212,0.036849
93436,20171213,-0.005865
93436,20171214,-0.003362
93436,20171215,0.016455
93436,20171218,-0.013335
93436,20171219,-0.022929
93436,20171220,-0.006403
93436,20171221,0.008146
93436,20171222,-0.019478
93436,20171226,-0.024324
93436,20171227,-0.017807
93436,20171228,0.011937
93436,20171229,-0.012716
93436,20180102,0.029484
93436,20180103,-0.010233
93436,20180104,-0.008290
93436,20180105,0.006230
93436,20180108,0.062638
93436,20180109,-0.008085
93436,20180110,0.003326
93436,20180111,0.009409
93436,20180112,-0.005119
93436,20180116,0.011421
93436,20180117,0.020879
93436,20180118,-0.007461
93436,20180119,0.015817
93436,20180122,0.004400
93436,20180123,0.003499
93436,20180124,-0.019558
93436,20180125,-0.023852
93436,20180126,0.015431
93436,20180129,0.019484
93436,20180130,-0.010614
93436,20180131,0.024550
93436,20180201,-0.014281
93436,20180202,-0.015748
93436,20180205,-0.030895
93436,20180206,0.002522
93436,20180207,0.033027
93436,20180208,-0.086290
93436,20180209,-0.015259
93436,20180212,0.017106
93436,20180213,0.025116
93436,20180214,-0.004171
93436,20180215,0.036471
93436,20180216,0.004266
93436,20180220,-0.002146
93436,20180221,-0.004391
93436,20180222,0.038614
93436,20180223,0.016986
93436,20180226,0.015254
93436,20180227,-0.017990
93436,20180228,-0.022593
93436,20180301,-0.035358
93436,20180302,0.012661
93436,20180305,-0.005282
93436,20180306,-0.015449
93436,20180307,0.012492
93436,20180308,-0.009630
93436,20180309,-0.005864
93436,20180312,0.056056
93436,20180313,-0.010622
93436,20180314,-0.044494
93436,20180315,-0.003153
93436,20180316,-0.013053
93436,20180319,-0.024242
93436,20180320,-0.009599
93436,20180321,0.019256
93436,20180322,-0.023473
93436,20180323,-0.024458
93436,20180326,0.008755
93436,20180327,-0.082188
93436,20180328,-0.076653
93436,20180329,0.032392
93436,20180402,-0.051291
93436,20180403,0.059609
93436,20180404,0.072553
93436,20180405,0.065449
93436,20180406,-0.021000
93436,20180409,-0.032208
93436,20180410,0.051923
93436,20180411,-0.012373
93436,20180412,-0.022763
93436,20180413,0.021287
93436,20180416,-0.030399
93436,20180417,-0.012087
93436,20180418,0.019674
93436,20180419,0.022942
93436,20180420,-0.032791
93436,20180423,-0.023670
93436,20180424,0.000318
93436,20180425,-0.009772
93436,20180426,0.017065
93436,20180427,0.030107
93436,20180430,-0.000595
93436,20180501,0.020483
93436,20180502,0.004101
93436,20180503,-0.055454
93436,20180504,0.033890
93436,20180507,0.029515
93436,20180508,-0.002642
93436,20180509,0.016161
93436,20180510,-0.005964
93436,20180511,-0.012983
93436,20180514,-0.030193
93436,20180515,-0.026681
93436,20180516,0.008094
93436,20180517,-0.006772
93436,20180518,-0.027132
93436,20180521,0.027707
93436,20180522,-0.033323
93436,20180523,0.014763
93436,20180524,-0.004372
93436,20180525,0.003599
93436,20180529,0.017608
93436,20180530,0.028052
93436,20180531,-0.023961
93436,20180601,0.024901
93436,20180604,0.016860
93436,20180605,-0.018905
93436,20180606,0.097448
93436,20180607,-0.010673
93436,20180608,0.004967
93436,20180611,0.045457
93436,20180612,0.032129
93436,20180613,0.005864
93436,20180614,0.037531
93436,20180615,0.001258
93436,20180618,0.035346
93436,20180619,-0.049295
93436,20180620,0.027429
93436,20180621,-0.040611
93436,20180622,-0.039941
93436,20180625,-0.001858
93436,20180626,0.026996
93436,20180627,0.007310
93436,20180628,0.015762
93436,20180629,-0.019947
93436,20180702,-0.022977
93436,20180703,-0.072254
93436,20180705,-0.005469
93436,20180706,-0.000841
93436,20180709,0.031110
93436,20180710,0.012433
93436,20180711,-0.010885
93436,20180712,-0.007054
93436,20180713,0.006820
93436,20180716,-0.027503
93436,20180717,0.040600
93436,20180718,0.003595
93436,20180719,-0.011178
93436,20180720,-0.020766
93436,20180723,-0.033102
93436,20180724,-0.019030
93436,20180725,0.038026
93436,20180726,-0.006769
93436,20180727,-0.030882
93436,20180730,-0.023588
93436,20180731,0.027467
93436,20180801,0.009056
93436,20180802,0.161880
93436,20180803,-0.003919
93436,20180806,-0.017750
93436,20180807,0.109886
93436,20180808,-0.024317
93436,20180809,-0.048307
93436,20180810,0.008625
93436,20180813,0.002588
93436,20180814,-0.024606
93436,20180815,-0.025745
93436,20180816,-0.009566
93436,20180817,-0.089283
93436,20180820,0.009624
93436,20180821,0.043639
93436,20180822,-0.000808
93436,20180823,-0.004788
93436,20180824,0.008497
93436,20180827,-0.010997
93436,20180828,-0.023209
93436,20180829,-0.021965
93436,20180830,-0.006098
93436,20180831,-0.004915
93436,20180904,-0.042133
93436,20180905,-0.028413
93436,20180906,0.000748
93436,20180907,-0.063036
93436,20180910,0.084562
93436,20180911,-0.021226
93436,20180912,0.039722
93436,20180913,-0.003717
93436,20180914,0.019830
93436,20180917,-0.001220
93436,20180918,-0.033510
93436,20180919,0.049340
93436,20180920,-0.002308
93436,20180921,0.002581
93436,20180924,0.001939
93436,20180925,0.004371
93436,20180926,0.028539
93436,20180927,-0.006654
93436,20180928,-0.139015
93436,20181001,0.173471
93436,20181002,-0.031156
93436,20181003,-0.020663
93436,20181004,-0.043996
93436,20181005,-0.070539
93436,20181008,-0.043482
93436,20181009,0.048851
93436,20181010,-0.022527
93436,20181011,-0.018102
93436,20181012,0.025968
93436,20181015,0.003130
93436,20181016,0.065488
93436,20181017,-0.017390
93436,20181018,-0.028957
93436,20181019,-0.014816
93436,20181022,0.003654
93436,20181023,0.127189
93436,20181024,-0.019175
93436,20181025,0.091369
93436,20181026,0.050943
93436,20181029,0.011937
93436,20181030,-0.014783
93436,20181031,0.022492
93436,20181101,0.020633
93436,20181102,0.006187
93436,20181105,-0.014463
93436,20181106,-0.000996
93436,20181107,0.020817
93436,20181108,0.009306
93436,20181109,-0.002533
93436,20181112,-0.054863
93436,20181113,0.022489
93436,20181114,0.015558
93436,20181115,0.012907
93436,20181116,0.016847
93436,20181119,-0.002371
93436,20181120,-0.016918
93436,20181121,-0.026763
93436,20181123,-0.036548
93436,20181126,0.061903
93436,20181127,-0.006012
93436,20181128,0.011485
93436,20181129,-0.019260
93436,20181130,0.027288
93436,20181203,0.022854
93436,20181204,0.003375
93436,20181206,0.009341
93436,20181207,-0.014033
93436,20181210,0.020072
93436,20181211,0.004409
93436,20181212,-0.000436
93436,20181213,0.027796
93436,20181214,-0.029406
93436,20181217,-0.047278
93436,20181218,-0.032690
93436,20181219,-0.012046
93436,20181220,-0.052828
93436,20181221,0.013920
93436,20181224,-0.076242
93436,20181226,0.103930
93436,20181227,-0.030544
93436,20181228,0.056116
93436,20181231,-0.003205
93436,20190102,-0.068149
93436,20190103,-0.031472
93436,20190104,0.057697
93436,20190107,0.054361
93436,20190108,0.001164
93436,20190109,0.009483
93436,20190110,0.019023
93436,20190111,0.006638
93436,20190114,-0.037033
93436,20190115,0.029994
93436,20190116,0.004703
93436,20190117,0.003641
93436,20190118,-0.129711
93436,20190122,-0.011050
93436,20190123,-0.037903
93436,20190124,0.013631
93436,20190125,0.018970
93436,20190128,-0.002222
93436,20190129,0.003644
93436,20190130,0.038022
93436,20190131,-0.005668
93436,20190201,0.016904
93436,20190204,0.002178
93436,20190205,0.027038
93436,20190206,-0.012852
93436,20190207,-0.030610
93436,20190208,-0.005561
93436,20190211,0.023022
93436,20190212,-0.003292
93436,20190213,-0.011674
93436,20190214,-0.014278
93436,20190215,0.013530
93436,20190219,-0.007276
93436,20190220,-0.010077
93436,20190221,-0.037447
93436,20190222,0.011949
93436,20190225,0.013776
93436,20190226,-0.003046
93436,20190227,0.056671
93436,20190228,0.016331
93436,20190301,-0.078436
93436,20190304,-0.031989
93436,20190305,-0.030908
93436,20190306,-0.001085
93436,20190307,0.001267
93436,20190308,0.027297
93436,20190311,0.023861
93436,20190312,-0.025987
93436,20190313,0.019763
93436,20190314,0.003461
93436,20190315,-0.050110
93436,20190318,-0.021566
93436,20190319,-0.007496
93436,20190320,0.022918
93436,20190321,0.001535
93436,20190322,-0.034632
93436,20190325,-0.015537
93436,20190326,0.028224
93436,20190327,0.026366
93436,20190328,0.013790
93436,20190329,0.004450
93436,20190401,0.033302
93436,20190402,-0.011412
93436,20190403,0.020743
93436,20190404,-0.082348
93436,20190405,0.026813
93436,20190408,-0.006401
93436,20190409,-0.003258
93436,20190410,0.013771
93436,20190411,-0.027675
93436,20190412,-0.002682
93436,20190415,-0.004931
93436,20190416,0.026203
93436,20190417,-0.007792
93436,20190418,0.007484
93436,20190422,-0.038462
93436,20190423,0.004377
93436,20190424,-0.019856
93436,20190425,-0.042643
93436,20190426,-0.050438
93436,20190429,0.026920
93436,20190430,-0.011513
93436,20190501,-0.019607
93436,20190502,0.043118
93436,20190503,0.044777
93436,20190506,0.001216
93436,20190507,-0.032427
93436,20190508,-0.008986
93436,20190509,-0.011681
93436,20190510,-0.010166
93436,20190513,-0.052229
93436,20190514,0.023347
93436,20190515,-0.001550
93436,20190516,-0.015607
